dom ; request ; size ; historical ; random_projection ;
254.0 ; 54.0 ; 5366.525390625 ; 63.02 ; 58.02
3605.0 ; 193.0 ; 8175.56640625 ; 7.23 ; 35.85
75.0 ; 1.0 ; 24.1162109375 ; 93.20 ; 62.69
1148.0 ; 437.0 ; 3610.2333984375 ; 16.08 ; 56.00
3079.0 ; 80.0 ; 2201.380859375 ; 24.43 ; 46.05
349.0 ; 108.0 ; 2760.2353515625 ; 51.01 ; 67.33
1405.0 ; 234.0 ; 3724.3740234375 ; 13.78 ; 17.53
92.0 ; 12.0 ; 55.6220703125 ; 90.40 ; 67.00
710.0 ; 48.0 ; 1040.962890625 ; 55.24 ; 33.21
2073.0 ; 125.0 ; 1397.8818359375 ; 21.54 ; 88.55
2524.0 ; 148.0 ; 5794.861328125 ; 10.64 ; 69.58
96.0 ; 13.0 ; 56.2158203125 ; 90.15 ; 68.04
3212.0 ; 44.0 ; 479.583984375 ; 40.36 ; 31.70
7576.0 ; 801.0 ; 13001.91796875 ; 4.72 ; 69.05
315.0 ; 6.0 ; 43.73046875 ; 83.54 ; 21.47
38.0 ; 2.0 ; 25.0078125 ; 95.34 ; 29.91
3139.0 ; 73.0 ; 3331.7744140625 ; 23.65 ; 13.64
2193.0 ; 361.0 ; 8037.44921875 ; 6.02 ; 39.78
1781.0 ; 451.0 ; 4474.5732421875 ; 9.02 ; 27.70
96.0 ; 13.0 ; 56.177734375 ; 90.15 ; 52.10
1406.0 ; 131.0 ; 1419.697265625 ; 24.80 ; 61.03
5645.0 ; 527.0 ; 17166.2939453125 ; 4.84 ; 9.26
1853.0 ; 318.0 ; 5326.53125 ; 8.17 ; 86.13
62.0 ; 6.0 ; 60.767578125 ; 92.81 ; 64.34
115.0 ; 30.0 ; 552.20703125 ; 84.15 ; 9.40
96.0 ; 13.0 ; 56.2041015625 ; 90.15 ; 19.36
2214.0 ; 121.0 ; 4736.453125 ; 15.08 ; 43.32
418.0 ; 114.0 ; 1044.73046875 ; 53.16 ; 34.12
344.0 ; 65.0 ; 8569.6865234375 ; 55.94 ; 66.45
5638.0 ; 527.0 ; 17286.15234375 ; 4.84 ; 77.23
79.0 ; 8.0 ; 30.0546875 ; 91.45 ; 33.60
1724.0 ; 247.0 ; 13161.3134765625 ; 8.79 ; 9.64
1247.0 ; 193.0 ; 11580.0830078125 ; 14.61 ; 38.35
1969.0 ; 115.0 ; 5246.8759765625 ; 16.43 ; 63.27
96.0 ; 13.0 ; 56.18359375 ; 90.15 ; 70.49
2511.0 ; 736.0 ; 3635.8408203125 ; 7.03 ; 75.92
1515.0 ; 324.0 ; 4366.9990234375 ; 11.10 ; 75.31
3262.0 ; 107.0 ; 1642.654296875 ; 21.41 ; 52.90
2721.0 ; 510.0 ; 4482.6796875 ; 6.34 ; 75.73
50.0 ; 14.0 ; 10475.7939453125 ; 78.18 ; 25.17
3055.0 ; 66.0 ; 3227.8310546875 ; 25.39 ; 16.01
3154.0 ; 73.0 ; 3347.6240234375 ; 23.62 ; 55.07
2889.0 ; 63.0 ; 3091.44140625 ; 26.32 ; 85.48
1925.0 ; 41.0 ; 1024.654296875 ; 40.14 ; 12.50
1527.0 ; 323.0 ; 4203.091796875 ; 11.12 ; 25.81
46.0 ; 2.0 ; 148.087890625 ; 94.20 ; 33.79
687.0 ; 134.0 ; 1962.55078125 ; 36.43 ; 62.81
47.0 ; 18.0 ; 59.3349609375 ; 92.50 ; 47.57
2883.0 ; 63.0 ; 3141.7265625 ; 26.24 ; 46.32
2918.0 ; 10.0 ; 448.427734375 ; 46.64 ; 70.15
122.0 ; 21.0 ; 2289.65234375 ; 78.06 ; 45.80
993.0 ; 113.0 ; 573.982421875 ; 37.51 ; 1.40
47.0 ; 18.0 ; 59.3349609375 ; 92.50 ; 13.72
2890.0 ; 63.0 ; 3091.63671875 ; 26.32 ; 35.79
639.0 ; 272.0 ; 994.134765625 ; 36.14 ; 97.46
2536.0 ; 242.0 ; 22037.3515625 ; 5.80 ; 38.36
947.0 ; 17.0 ; 646.1201171875 ; 57.14 ; 65.64
1954.0 ; 373.0 ; 3016.044921875 ; 9.99 ; 34.90
113.0 ; 3.0 ; 127.4462890625 ; 90.51 ; 24.22
813.0 ; 27.0 ; 495.5810546875 ; 59.54 ; 10.04
96.0 ; 13.0 ; 56.2099609375 ; 90.15 ; 84.30
1524.0 ; 324.0 ; 4440.857421875 ; 10.98 ; 16.64
1064.0 ; 35.0 ; 944.5693359375 ; 50.00 ; 2.16
2366.0 ; 146.0 ; 5636.0361328125 ; 11.27 ; 95.43
5931.0 ; 403.0 ; 444.37890625 ; 17.61 ; 73.71
157.0 ; 65.0 ; 2520.888671875 ; 66.97 ; 65.28
63.0 ; 15.0 ; 5743.06640625 ; 77.63 ; 35.00
1076.0 ; 206.0 ; 1980.6708984375 ; 22.15 ; 41.65
671.0 ; 148.0 ; 9643.5390625 ; 30.03 ; 24.28
1849.0 ; 327.0 ; 2348.6748046875 ; 11.77 ; 9.16
96.0 ; 13.0 ; 56.1669921875 ; 90.15 ; 25.14
187.0 ; 111.0 ; 4871.5927734375 ; 54.41 ; 51.29
1213.0 ; 357.0 ; 3542.8974609375 ; 15.18 ; 41.52
315.0 ; 11.0 ; 853.939453125 ; 78.60 ; 42.75
2230.0 ; 68.0 ; 575.2880859375 ; 35.04 ; 72.08
2885.0 ; 63.0 ; 3086.431640625 ; 26.32 ; 34.67
3112.0 ; 73.0 ; 3342.1396484375 ; 23.63 ; 49.27
226.0 ; 24.0 ; 438.40234375 ; 82.29 ; 37.96
3133.0 ; 73.0 ; 3310.6494140625 ; 23.68 ; 76.12
33.0 ; 7.0 ; 1259.896484375 ; 88.47 ; 12.03
1189.0 ; 271.0 ; 6194.71484375 ; 14.05 ; 69.14
96.0 ; 13.0 ; 56.162109375 ; 90.15 ; 69.80
780.0 ; 14.0 ; 7126.337890625 ; 50.50 ; 25.68
3015.0 ; 777.0 ; 6885.4248046875 ; 5.13 ; 66.59
2239.0 ; 314.0 ; 1971.5908203125 ; 11.41 ; 36.07
17.0 ; 4.0 ; 840.9619140625 ; 91.87 ; 30.58
1041.0 ; 102.0 ; 1566.505859375 ; 33.20 ; 70.69
679.0 ; 157.0 ; 466.1337890625 ; 41.69 ; 17.34
69.0 ; 23.0 ; 3730.51953125 ; 77.17 ; 85.42
2244.0 ; 23.0 ; 1590.4619140625 ; 39.78 ; 53.13
708.0 ; 11.0 ; 194.033203125 ; 66.70 ; 86.85
260.0 ; 48.0 ; 2990.08203125 ; 66.51 ; 45.60
3108.0 ; 71.0 ; 3300.978515625 ; 24.11 ; 84.08
940.0 ; 12.0 ; 342.3125 ; 59.65 ; 72.41
187.0 ; 112.0 ; 4939.2392578125 ; 54.22 ; 8.12
1206.0 ; 90.0 ; 1819.8544921875 ; 31.62 ; 40.98
1481.0 ; 252.0 ; 9445.98046875 ; 10.47 ; 11.86
145.0 ; 31.0 ; 235.2939453125 ; 84.71 ; 14.61
409.0 ; 58.0 ; 2203.306640625 ; 59.71 ; 16.21
159.0 ; 40.0 ; 711.5166015625 ; 79.98 ; 27.80
537.0 ; 12.0 ; 29.1455078125 ; 73.56 ; 40.35
3558.0 ; 38.0 ; 2096.2568359375 ; 34.31 ; 56.48
20.0 ; 1.0 ; 23.271484375 ; 97.14 ; 8.25
92.0 ; 12.0 ; 55.6220703125 ; 90.40 ; 40.54
96.0 ; 13.0 ; 56.1640625 ; 90.15 ; 30.41
3043.0 ; 66.0 ; 3157.7705078125 ; 25.50 ; 39.96
3347.0 ; 47.0 ; 627.29296875 ; 38.83 ; 59.95
651.0 ; 184.0 ; 7613.8193359375 ; 28.61 ; 54.94
16.0 ; 3.0 ; 317.1943359375 ; 94.87 ; 14.75
1518.0 ; 322.0 ; 3908.0927734375 ; 11.49 ; 13.45
120.0 ; 7.0 ; 95.5576171875 ; 89.98 ; 33.21
63.0 ; 4.0 ; 268.8125 ; 91.89 ; 46.45
1248.0 ; 358.0 ; 5628.9248046875 ; 13.10 ; 72.30
1462.0 ; 86.0 ; 2764.3564453125 ; 26.86 ; 53.34
1026.0 ; 2.0 ; 423.7783203125 ; 58.78 ; 80.08
728.0 ; 235.0 ; 3839.689453125 ; 26.32 ; 53.70
1518.0 ; 323.0 ; 4181.4453125 ; 11.20 ; 24.90
1463.0 ; 86.0 ; 2690.837890625 ; 27.00 ; 85.73
1435.0 ; 39.0 ; 1020.6376953125 ; 43.80 ; 46.26
4020.0 ; 212.0 ; 4504.177734375 ; 7.94 ; 42.78
17.0 ; 4.0 ; 840.9619140625 ; 91.87 ; 67.94
31.0 ; 1.0 ; 5.58984375 ; 96.66 ; 74.71
1518.0 ; 323.0 ; 4209.927734375 ; 11.18 ; 95.65
837.0 ; 119.0 ; 4084.259765625 ; 29.99 ; 77.47
1173.0 ; 223.0 ; 117111.6494140625 ; 14.34 ; 43.11
1278.0 ; 22.0 ; 347.8427734375 ; 52.40 ; 46.80
113.0 ; 13.0 ; 40.9326171875 ; 89.73 ; 68.25
834.0 ; 109.0 ; 2517.2900390625 ; 33.75 ; 10.94
3062.0 ; 301.0 ; 254031.458984375 ; 4.16 ; 45.63
430.0 ; 81.0 ; 2178.326171875 ; 53.73 ; 19.07
1383.0 ; 397.0 ; 2047.8837890625 ; 16.10 ; 87.28
955.0 ; 97.0 ; 59.58203125 ; 43.38 ; 93.85
2640.0 ; 492.0 ; 758.994140625 ; 15.88 ; 29.53
2680.0 ; 186.0 ; 4972.7275390625 ; 8.69 ; 71.57
1081.0 ; 214.0 ; 4194.0712890625 ; 18.03 ; 70.81
3203.0 ; 21.0 ; 799.302734375 ; 43.08 ; 28.25
570.0 ; 70.0 ; 2095.55078125 ; 50.56 ; 2.94
2490.0 ; 777.0 ; 2838.931640625 ; 8.16 ; 53.63
1583.0 ; 318.0 ; 1558.392578125 ; 16.12 ; 99.79
2517.0 ; 166.0 ; 639.9384765625 ; 20.25 ; 81.84
5684.0 ; 1332.0 ; 3318.5458984375 ; 7.14 ; 87.42
433.0 ; 100.0 ; 4332.306640625 ; 46.70 ; 16.94
399.0 ; 84.0 ; 2168.9287109375 ; 54.45 ; 35.77
1055.0 ; 71.0 ; 2450.5908203125 ; 36.08 ; 89.51
1233.0 ; 65.0 ; 2849.8935546875 ; 33.79 ; 79.42
1520.0 ; 323.0 ; 4206.646484375 ; 11.17 ; 94.84
1048.0 ; 4.0 ; 501.435546875 ; 57.68 ; 9.94
581.0 ; 28.0 ; 282.3720703125 ; 67.96 ; 4.81
96.0 ; 13.0 ; 56.2021484375 ; 90.15 ; 70.90
1371.0 ; 42.0 ; 790.0517578125 ; 45.12 ; 42.19
